id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,label
15481,0.000003,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,31,2,31,31,18,31,0,0,0,31,31,0,Generic
15482,0.000008,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,57,0,0,0,23,2,19,18,18,26,0,0,0,19,23,0,Generic
15483,0.00001,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,57,0,0,0,26,2,18,18,18,26,0,0,0,18,26,0,Generic
15484,0.000004,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,57,0,0,0,29,2,14,14,14,29,0,0,0,15,29,0,Generic
15485,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,35,2,35,35,14,35,0,0,0,35,35,0,Generic
15486,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,34,2,16,16,16,34,0,0,0,17,34,0,Generic
15487,0.000008,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,57,0,0,0,35,2,35,35,20,35,0,0,0,35,35,0,Generic
15488,0.000008,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,57,0,0,0,23,2,19,18,18,26,0,0,0,19,23,0,Generic
15489,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,26,2,7,7,7,26,0,0,0,7,26,0,Generic
15490,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,41,2,23,23,23,41,0,0,0,23,41,0,Generic
15491,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,50,2,7,7,4,50,0,0,0,7,50,0,Generic
15492,0.000008,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,57,0,0,0,37,2,8,8,5,37,0,0,0,8,37,0,Generic
15493,0.000026,udp,dns,INT,2,0,114,0,38461.5389,254,0,17538462,0,0,0,0.026,0,0,0,0,0,0,0,0,0,0,57,0,0,0,45,2,25,25,25,45,0,0,0,25,45,0,Generic
15494,0.000006,udp,dns,INT,2,0,114,0,166666.6608,254,0,76000000,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,57,0,0,0,19,2,18,18,18,19,0,0,0,19,19,0,Generic
15495,0.000003,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,37,2,37,37,22,37,0,0,0,37,37,0,Generic
15496,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,34,2,18,18,18,34,0,0,0,18,34,0,Generic
15497,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,41,2,23,23,23,41,0,0,0,23,41,0,Generic
15498,0.00001,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,57,0,0,0,47,2,43,43,25,47,0,0,0,43,47,0,Generic
15499,0.000008,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,57,0,0,0,37,2,8,8,5,37,0,0,0,8,37,0,Generic
15500,0.000026,udp,dns,INT,2,0,114,0,38461.5389,254,0,17538462,0,0,0,0.026,0,0,0,0,0,0,0,0,0,0,57,0,0,0,45,2,25,25,25,45,0,0,0,25,45,0,Generic
15501,0.000004,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,57,0,0,0,43,2,25,25,25,43,0,0,0,25,43,0,Generic
15502,0.000003,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,37,2,37,37,22,37,0,0,0,37,37,0,Generic
15503,0.000006,udp,dns,INT,2,0,114,0,166666.6608,254,0,76000000,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,57,0,0,0,19,2,18,18,18,19,0,0,0,19,19,0,Generic
15504,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,41,2,23,23,23,41,0,0,0,23,41,0,Generic
15505,0.00001,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,57,0,0,0,47,2,43,43,25,47,0,0,0,43,47,0,Generic
15506,0.000026,udp,dns,INT,2,0,114,0,38461.5389,254,0,17538462,0,0,0,0.026,0,0,0,0,0,0,0,0,0,0,57,0,0,0,45,2,25,25,25,45,0,0,0,25,45,0,Generic
15507,0.000008,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,57,0,0,0,35,2,35,35,15,35,0,0,0,35,35,0,Generic
15508,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,29,2,6,6,3,29,0,0,0,6,29,0,Generic
15509,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,41,2,23,23,23,41,0,0,0,23,41,0,Generic
15510,0.000004,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,57,0,0,0,43,2,25,25,25,43,0,0,0,25,43,0,Generic
15511,0.000006,udp,dns,INT,2,0,114,0,166666.6608,254,0,76000000,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,57,0,0,0,19,2,18,18,18,19,0,0,0,19,19,0,Generic
15512,0.00001,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,57,0,0,0,47,2,43,43,25,47,0,0,0,43,47,0,Generic
15513,0.000026,udp,dns,INT,2,0,114,0,38461.5389,254,0,17538462,0,0,0,0.026,0,0,0,0,0,0,0,0,0,0,57,0,0,0,45,2,25,25,25,45,0,0,0,25,45,0,Generic
15514,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,27,2,20,20,20,27,0,0,0,20,27,0,Generic
15515,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,41,2,23,23,23,41,0,0,0,23,41,0,Generic
15516,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,37,2,37,37,15,37,0,0,0,37,37,0,Generic
15517,0.000006,udp,dns,INT,2,0,114,0,166666.6608,254,0,76000000,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,57,0,0,0,19,2,18,18,18,19,0,0,0,19,19,0,Generic
15518,0.00001,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,57,0,0,0,47,2,43,43,25,47,0,0,0,43,47,0,Generic
15519,0.000026,udp,dns,INT,2,0,114,0,38461.5389,254,0,17538462,0,0,0,0.026,0,0,0,0,0,0,0,0,0,0,57,0,0,0,45,2,25,25,25,45,0,0,0,25,45,0,Generic
15520,0.000004,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,57,0,0,0,43,2,25,25,25,43,0,0,0,25,43,0,Generic
15521,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,27,2,20,20,20,27,0,0,0,20,27,0,Generic
15522,0.000003,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,31,2,31,31,18,31,0,0,0,31,31,0,Generic
15523,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,37,2,37,37,15,37,0,0,0,37,37,0,Generic
15524,0.000003,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,24,2,24,24,24,24,0,0,0,24,24,0,Generic
15525,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,33,2,18,18,18,33,0,0,0,18,33,0,Generic
15526,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,27,2,20,20,20,27,0,0,0,20,27,0,Generic
15527,0.000004,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,57,0,0,0,43,2,25,25,25,43,0,0,0,25,43,0,Generic
15528,0.000003,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,31,2,31,31,18,31,0,0,0,31,31,0,Generic
15529,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,47,2,43,43,18,47,0,0,0,43,47,0,Generic
15530,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,37,2,37,37,15,37,0,0,0,37,37,0,Generic
15531,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,33,2,18,18,18,33,0,0,0,18,33,0,Generic
15532,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,23,2,19,18,18,26,0,0,0,21,23,0,Generic
15533,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,37,2,5,5,5,37,0,0,0,5,37,0,Generic
15534,0.000004,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,57,0,0,0,43,2,25,25,25,43,0,0,0,25,43,0,Generic
15535,0.000005,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,57,0,0,0,31,2,20,18,18,31,0,0,0,19,31,0,Generic
15536,0.000005,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,57,0,0,0,29,2,18,18,18,29,0,0,0,18,29,0,Generic
15537,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,47,2,43,43,18,47,0,0,0,43,47,0,Generic
15538,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,33,2,18,18,18,33,0,0,0,18,33,0,Generic
15539,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,23,2,19,18,18,26,0,0,0,21,23,0,Generic
15540,0.000003,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,27,2,12,12,12,27,0,0,0,12,27,0,Generic
15541,0.000008,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,57,0,0,0,43,2,41,41,25,43,0,0,0,41,43,0,Generic
15542,0.000003,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,37,2,32,32,18,37,0,0,0,32,37,0,Generic
15543,0.000004,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,57,0,0,0,40,2,40,40,23,40,0,0,0,41,40,0,Generic
15544,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,33,2,15,15,10,33,0,0,0,15,33,0,Generic
15545,0.000005,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,57,0,0,0,32,2,20,20,20,32,0,0,0,20,32,0,Generic
15546,0.000003,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,27,2,12,12,12,27,0,0,0,12,27,0,Generic
15547,0.000008,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,57,0,0,0,35,2,35,35,15,35,0,0,0,35,35,0,Generic
15548,0.000008,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,57,0,0,0,43,2,41,41,25,43,0,0,0,41,43,0,Generic
15549,0.000004,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,57,0,0,0,40,2,40,40,23,40,0,0,0,41,40,0,Generic
15550,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,33,2,15,15,10,33,0,0,0,15,33,0,Generic
15551,0.000008,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,57,0,0,0,43,2,43,43,25,43,0,0,0,43,43,0,Generic
15552,0.000003,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,20,2,20,20,20,21,0,0,0,21,20,0,Generic
15553,0.000007,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,57,0,0,0,31,2,6,6,6,31,0,0,0,6,31,0,Generic
15554,0.000008,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,57,0,0,0,43,2,41,41,25,43,0,0,0,41,43,0,Generic
15555,0.000004,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,57,0,0,0,40,2,40,40,23,40,0,0,0,41,40,0,Generic
15556,0.000008,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,57,0,0,0,35,2,35,35,15,35,0,0,0,35,35,0,Generic
15557,0.000004,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,57,0,0,0,26,2,27,26,13,26,0,0,0,26,26,0,Generic
15558,0.000003,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,20,2,20,20,20,21,0,0,0,21,20,0,Generic
15559,0.000007,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,57,0,0,0,31,2,6,6,6,31,0,0,0,6,31,0,Generic
15560,0.000008,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,57,0,0,0,43,2,43,43,25,43,0,0,0,43,43,0,Generic
15561,0.000004,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,57,0,0,0,40,2,40,40,23,40,0,0,0,41,40,0,Generic
15562,0.000008,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,57,0,0,0,43,2,41,41,25,43,0,0,0,41,43,0,Generic
15563,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,27,2,27,27,15,27,0,0,0,27,27,0,Generic
15564,0.000004,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,57,0,0,0,26,2,27,26,13,26,0,0,0,26,26,0,Generic
15565,0.000004,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,57,0,0,0,40,2,40,40,23,40,0,0,0,41,40,0,Generic
15566,0.000007,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,57,0,0,0,32,2,12,12,12,32,0,0,0,13,32,0,Generic
15567,0.000003,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,20,2,21,20,20,23,0,0,0,21,20,0,Generic
15568,0.000008,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,57,0,0,0,43,2,41,41,25,43,0,0,0,41,43,0,Generic
15569,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,43,2,43,43,18,43,0,0,0,43,43,0,Generic
15570,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,51,2,16,16,10,51,0,0,0,16,51,0,Generic
15571,0.000004,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,57,0,0,0,26,2,27,26,13,26,0,0,0,26,26,0,Generic
15572,0.00001,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,57,0,0,0,40,2,40,40,17,40,0,0,0,41,40,0,Generic
15573,0.000003,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,25,2,25,25,25,25,0,0,0,25,25,0,Generic
15574,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,43,2,43,43,18,43,0,0,0,43,43,0,Generic
15575,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,51,2,16,16,10,51,0,0,0,16,51,0,Generic
15576,0.000005,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,57,0,0,0,31,2,25,25,25,31,0,0,0,25,31,0,Generic
15577,0.000003,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,23,2,7,5,5,26,0,0,0,6,23,0,Generic
15578,0.00001,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,57,0,0,0,40,2,40,40,17,40,0,0,0,41,40,0,Generic
15579,0.000004,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,57,0,0,0,26,2,27,26,13,26,0,0,0,26,26,0,Generic
15580,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,43,2,43,43,18,43,0,0,0,43,43,0,Generic
15581,0.000003,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,25,2,25,25,25,25,0,0,0,25,25,0,Generic
15582,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,51,2,16,16,10,51,0,0,0,16,51,0,Generic
15583,0.000005,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,57,0,0,0,31,2,25,25,25,31,0,0,0,25,31,0,Generic
15584,0.000003,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,23,2,7,5,5,26,0,0,0,6,23,0,Generic
15585,0.000003,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,25,2,18,18,18,25,0,0,0,18,25,0,Generic
15586,0.000003,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,31,2,13,13,13,31,0,0,0,13,31,0,Generic
15587,0.000003,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,25,2,25,25,25,25,0,0,0,25,25,0,Generic
15588,0.000006,udp,dns,INT,2,0,114,0,166666.6608,254,0,76000000,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,57,0,0,0,26,2,27,26,13,26,0,0,0,26,26,0,Generic
15589,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,27,2,27,27,12,27,0,0,0,27,27,0,Generic
15590,0.000008,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,57,0,0,0,33,2,8,8,8,35,0,0,0,8,33,0,Generic
15591,0.000005,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,57,0,0,0,31,2,25,25,25,31,0,0,0,25,31,0,Generic
15592,0.000003,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,25,2,18,18,18,25,0,0,0,18,25,0,Generic
15593,0.000003,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,31,2,13,13,13,31,0,0,0,13,31,0,Generic
15594,0.000003,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,25,2,25,25,25,25,0,0,0,25,25,0,Generic
15595,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,33,2,15,15,10,33,0,0,0,15,33,0,Generic
15596,0.000008,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,57,0,0,0,33,2,8,8,8,35,0,0,0,8,33,0,Generic
15597,0.000005,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,57,0,0,0,31,2,25,25,25,31,0,0,0,25,31,0,Generic
15598,0.00001,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,57,0,0,0,18,2,18,18,18,18,0,0,0,18,18,0,Generic
15599,0.000006,udp,dns,INT,2,0,114,0,166666.6608,254,0,76000000,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,57,0,0,0,27,2,15,15,15,27,0,0,0,15,27,0,Generic
15600,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,51,2,35,35,19,51,0,0,0,35,51,0,Generic
15601,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,51,2,28,28,13,51,0,0,0,28,51,0,Generic
15602,0.000003,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,25,2,25,25,25,25,0,0,0,25,25,0,Generic
15603,0.000003,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,23,2,5,5,5,26,0,0,0,5,23,0,Generic
15604,0.000005,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,57,0,0,0,31,2,25,25,25,31,0,0,0,25,31,0,Generic
15605,0.000006,udp,dns,INT,2,0,114,0,166666.6608,254,0,76000000,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,57,0,0,0,27,2,15,15,15,27,0,0,0,15,27,0,Generic
15606,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,51,2,35,35,19,51,0,0,0,35,51,0,Generic
15607,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,51,2,28,28,13,51,0,0,0,28,51,0,Generic
15608,0.00001,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,57,0,0,0,18,2,18,18,18,18,0,0,0,18,18,0,Generic
15609,0.000006,udp,dns,INT,2,0,114,0,166666.6608,254,0,76000000,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,57,0,0,0,27,2,15,15,15,27,0,0,0,15,27,0,Generic
15610,0.000005,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,57,0,0,0,31,2,25,25,25,31,0,0,0,25,31,0,Generic
